activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
identity	0.001	True	(50,)	invscaling	500	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.001	True	(50,)	adaptive	500	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.001	True	(50,)	invscaling	1000	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.001	True	(50,)	adaptive	1000	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.001	True	(50,)	constant	1000	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.001	True	(50,)	constant	500	adam	0.8755234933605722	0.8766404656865184	0.868829799673453
identity	0.01	True	(50,)	adaptive	500	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.01	True	(50,)	invscaling	1000	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.01	True	(50,)	invscaling	500	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.01	True	(50,)	constant	1000	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.01	True	(50,)	constant	500	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.01	True	(50,)	adaptive	1000	adam	0.8721144024514812	0.8757857648318176	0.8647757456193987
identity	0.1	True	(50,)	adaptive	1000	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
identity	0.1	True	(50,)	constant	1000	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
identity	0.1	True	(50,)	adaptive	500	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
identity	0.1	True	(50,)	invscaling	1000	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
identity	0.1	True	(50,)	invscaling	500	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
identity	0.1	True	(50,)	constant	500	adam	0.8777962206332994	0.875411281185275	0.8719223152659685
relu	0.1	True	(100, 100)	adaptive	1000	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.1	True	(100, 100)	constant	500	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.1	True	(100, 100)	invscaling	500	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.1	True	(100, 100)	invscaling	1000	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.1	True	(100, 100)	adaptive	500	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.1	True	(100, 100)	constant	1000	adam	0.8890577119509704	0.8726655936524358	0.885435828779482
relu	0.01	True	(50, 50)	invscaling	1000	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	invscaling	500	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	constant	1000	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	adaptive	500	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	adaptive	1000	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	constant	500	adam	0.8687563840653729	0.8720670965891554	0.8610926507598334
relu	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
relu	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
relu	0.01	True	(50, 50)	adaptive	500	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
relu	0.01	True	(50, 50)	constant	1000	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
relu	0.01	True	(50, 50)	invscaling	500	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
relu	0.01	True	(50, 50)	constant	500	lbfgs	0.889070480081716	0.8681776906566823	0.8871316690589138
tanh	0.1	True	(100, 100)	invscaling	500	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.1	True	(100, 100)	adaptive	1000	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.1	True	(100, 100)	adaptive	500	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.1	True	(100, 100)	invscaling	1000	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.1	True	(100, 100)	constant	500	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.1	True	(100, 100)	constant	1000	adam	0.8777068437180796	0.8678734497142632	0.8730874629094443
tanh	0.001	True	(100, 100)	invscaling	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.001	True	(100, 100)	invscaling	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	adaptive	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	invscaling	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	constant	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.001	True	(100, 100)	constant	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.001	True	(100, 100)	adaptive	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	invscaling	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	constant	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.001	True	(100, 100)	adaptive	1000	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.001	True	(100, 100)	constant	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
tanh	0.01	True	(100, 100)	adaptive	500	adam	0.8777068437180796	0.8659819895303766	0.8734584221039329
relu	0.001	True	(50, 50)	adaptive	1000	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.001	True	(50, 50)	invscaling	500	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.001	True	(50, 50)	constant	1000	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.001	True	(50, 50)	invscaling	1000	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.001	True	(50, 50)	adaptive	500	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.001	True	(50, 50)	constant	500	lbfgs	0.8913176710929521	0.8651582859349649	0.8906118520282605
relu	0.01	True	(100,)	adaptive	500	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100,)	invscaling	1000	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100,)	constant	500	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100,)	adaptive	1000	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100,)	invscaling	500	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100,)	constant	1000	lbfgs	0.889070480081716	0.8643992055147661	0.8875737520087366
relu	0.01	True	(100, 100)	constant	500	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.01	True	(100, 100)	adaptive	1000	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.01	True	(100, 100)	invscaling	500	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.01	True	(100, 100)	invscaling	1000	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.01	True	(100, 100)	adaptive	500	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.01	True	(100, 100)	constant	1000	lbfgs	0.891317671092952	0.8635520939014008	0.890666267601252
relu	0.001	True	(100,)	adaptive	1000	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
relu	0.001	True	(100,)	adaptive	500	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
relu	0.001	True	(100,)	invscaling	500	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
relu	0.001	True	(100,)	invscaling	1000	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
relu	0.001	True	(100,)	constant	1000	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
relu	0.001	True	(100,)	constant	500	lbfgs	0.8890577119509704	0.8621691887918098	0.8879635648985496
tanh	0.001	True	(50, 50)	constant	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	invscaling	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.001	True	(50, 50)	constant	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	adaptive	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.001	True	(50, 50)	invscaling	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.001	True	(50, 50)	invscaling	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	adaptive	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	adaptive	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	invscaling	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	constant	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.1	True	(50, 50)	constant	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	adaptive	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	invscaling	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	invscaling	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.001	True	(50, 50)	adaptive	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	constant	1000	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.01	True	(50, 50)	constant	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
tanh	0.001	True	(50, 50)	adaptive	500	adam	0.8721527068437182	0.8620653015910887	0.866722664555482
identity	0.1	True	(100,)	constant	500	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
identity	0.1	True	(100,)	constant	1000	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
identity	0.1	True	(100,)	invscaling	500	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
identity	0.1	True	(100,)	adaptive	1000	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
identity	0.1	True	(100,)	invscaling	1000	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
identity	0.1	True	(100,)	adaptive	500	adam	0.8789581205311542	0.8609055447170897	0.8755371291749
tanh	0.1	True	(100,)	adaptive	500	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.1	True	(100,)	constant	500	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.1	True	(100,)	constant	1000	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.1	True	(100,)	invscaling	500	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.1	True	(100,)	invscaling	1000	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.1	True	(100,)	adaptive	1000	adam	0.8778217568947906	0.8603633465479925	0.8741857778235488
tanh	0.001	True	(100,)	invscaling	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.001	True	(100,)	constant	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	invscaling	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	constant	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.001	True	(100,)	adaptive	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	invscaling	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.001	True	(100,)	constant	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	constant	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	adaptive	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.001	True	(100,)	adaptive	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.001	True	(100,)	invscaling	500	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	adaptive	1000	adam	0.8755362614913176	0.8592031813119398	0.871483075120846
tanh	0.01	True	(100,)	invscaling	500	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
tanh	0.01	True	(100,)	constant	1000	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
tanh	0.01	True	(100,)	constant	500	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
tanh	0.01	True	(100,)	adaptive	500	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
tanh	0.01	True	(100,)	invscaling	1000	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
tanh	0.01	True	(100,)	adaptive	1000	lbfgs	0.8868105209397343	0.8591464778781376	0.8860027805848238
relu	0.1	True	(50, 50)	invscaling	1000	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(50, 50)	adaptive	1000	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(50, 50)	constant	500	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(50, 50)	constant	1000	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(50, 50)	invscaling	500	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(50, 50)	adaptive	500	adam	0.8630362614913176	0.858945283288002	0.8561906899755197
relu	0.1	True	(100,)	invscaling	1000	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
relu	0.1	True	(100,)	adaptive	1000	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
relu	0.1	True	(100,)	constant	500	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
relu	0.1	True	(100,)	constant	1000	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
relu	0.1	True	(100,)	adaptive	500	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
relu	0.1	True	(100,)	invscaling	500	lbfgs	0.8822778345250255	0.8583739693608115	0.8802242704719486
identity	0.1	True	(50, 50)	invscaling	1000	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
identity	0.1	True	(50, 50)	constant	500	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
identity	0.1	True	(50, 50)	adaptive	1000	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
identity	0.1	True	(50, 50)	adaptive	500	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
identity	0.1	True	(50, 50)	invscaling	500	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
identity	0.1	True	(50, 50)	constant	1000	adam	0.8710163432073544	0.8580149253910865	0.8657778342762864
relu	0.001	True	(100, 100)	adaptive	1000	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
relu	0.001	True	(100, 100)	invscaling	500	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
relu	0.001	True	(100, 100)	constant	1000	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
relu	0.001	True	(100, 100)	adaptive	500	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
relu	0.001	True	(100, 100)	constant	500	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
relu	0.001	True	(100, 100)	invscaling	1000	lbfgs	0.8901813074565883	0.85745786133658	0.8904277938333666
tanh	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
tanh	0.01	True	(50, 50)	constant	500	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
tanh	0.01	True	(50, 50)	constant	1000	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
tanh	0.01	True	(50, 50)	invscaling	500	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
tanh	0.01	True	(50, 50)	adaptive	500	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
tanh	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.8811542390194076	0.8573631608367105	0.87926273201041
relu	0.01	True	(50,)	constant	1000	lbfgs	0.8822778345250256	0.8571615181407146	0.8809494806785828
relu	0.01	True	(50,)	constant	500	lbfgs	0.8822778345250256	0.8571615181407146	0.8809494806785828
relu	0.01	True	(50,)	invscaling	1000	lbfgs	0.8822778345250256	0.8571615181407146	0.8809494806785828
relu	0.01	True	(50,)	invscaling	500	lbfgs	0.8822778345250256	0.8571615181407146	0.8809494806785828
relu	0.01	True	(50,)	adaptive	500	lbfgs	0.8822778345250256	0.8571615181407146	0.8809494806785828
